Exchange,Base,Target,Last,Volume,Trust Score,USD Price
Nonkyc.io,XEQ,BTC,7.63e-08,3105.0196,yellow,86009
Binance,DODO,BTC,2.7e-07,44261.0,yellow,85950
Bitrue,ZRX,BTC,1.78e-06,1512.9,yellow,86043
Upbit,ALGO,BTC,1.62e-06,3977.36462793,yellow,86144
RUJI Trade,LQDY,BTC,9.26962e-07,1603.06335848,yellow,85946
Upbit,STRAX,BTC,2.7e-07,8077.57483231,yellow,86144
KuCoin,SXP,BTC,1.031e-06,0.0,yellow,85930
Freiexchange,MAZA,BTC,1e-08,2066829.05995229,yellow,86029
SafeTrade,VRSC,BTC,1.195e-05,442.36,yellow,86093
TokoCrypto,TIA,BTC,7.1e-06,99.9,yellow,86035
Nonkyc.io,YDA,BTC,1.392e-07,2117.7,yellow,86009
CEX.IO,DOGE,BTC,1.7e-06,340.48,yellow,85980
KuCoin,PERP,BTC,8.39e-07,0.0,yellow,85930
Upbit,ETC,BTC,0.00015683,8.26062694,yellow,86144
Freiexchange,ALIAS,BTC,6.1e-07,5148.15322851,yellow,86042
BigONE,XIN,BTC,0.00075,0.61408,yellow,86225
KuCoin,CFX,BTC,9.27e-07,0.0,yellow,85930
Upbit,APE,BTC,3.25e-06,82.10107717,yellow,86164
KuCoin,SUPER,BTC,2.279e-06,0.0,yellow,85930
Upbit,POKT,BTC,1.6e-07,20742.48662389,yellow,86164
Upbit,LINK,BTC,0.00014528,8.07995321,yellow,86144
CEX.IO,ARB,BTC,2.36e-06,96.213,yellow,85980
Upbit,CRO,BTC,1.22e-06,413.91304347,yellow,86144
SafeTrade,VTC,BTC,6.8e-07,902.27,yellow,86093
LATOKEN,EURQ,BTC,1.319e-05,1.6143085519332827,yellow,86029
Bitrue,GAS,BTC,2.43e-05,4.29,yellow,86043
Freiexchange,GRC,BTC,5e-08,3362.27004849,yellow,86042
Upbit,ARDR,BTC,6.7e-07,227.58066642,yellow,86144
Upbit,VANA,BTC,3.002e-05,13.9218677,yellow,86164
Coinmetro,ETH,BTC,0.0325636650840923,1.7046000000000006e-08,yellow,85891
BTCC,BTC,USDT,86024.0,3160.7724730000004,red,85978
Niza.io,BTC,USD,86000.0,1120.91752895,red,86000
C-Patex,BTC,USDT,86025.29661,325.72796586,red,85979
HitBTC,BTC,USDT,86004.6,601.75512,red,85959
Changelly PRO,BTC,USDT,86025.31,599.51142,red,85979
SecondBTC,BTC,USDT,86025.22,112.0768,red,85979
Niza.io,BTC,USDC,85991.5,77.6010664,red,85966
BtcTurk | Kripto,BTC,TRY,3652600.0,42.70957624,red,86054
SecondBTC,BTC,USDC,85999.0,18.5268,red,85973
HitBTC,BTC,USDC,85988.21091,1.84541,red,85962
Niza.io,BTC,GBP,65698.2,29.34399533,red,86034
Changelly PRO,BTC,USDC,86129.082,1.84359,red,86103
Niza.io,BTC,USDT,86088.8,43.6789987,red,86039
Digitalexchange.id,BTC,IDR,1454699142.0,0.04147456,red,87147
Changelly PRO,ETH,BTC,0.032562,622.3583,red,85932
Koinpark,ETH,BTC,0.03256,74.64872872,red,85977
HitBTC,ETH,BTC,0.032562,622.3583,red,85962
Niza.io,WBTC,BTC,0.9988,4.3652325,red,86000
Nanu Exchange,BTC,USDT,86441.51980178,14.633781,red,85987
BtcTurk | Kripto,BTC,USDT,85943.0,27.19313401,red,85897
HitBTC,SOL,BTC,0.00150275,7853.469,red,85977
Niza.io,ETH,BTC,0.03252,371.3594617,red,86000
Koinpark,XRP,BTC,2.388e-05,72823.53571275,red,85957
Niza.io,SOL,BTC,0.001502,4038.66611294,red,86000
FMFW.io,XRP,BTC,2.3788e-05,1.0,red,86056
Niza.io,XRP,BTC,2.382e-05,468305.97244117,red,86000
HitBTC,BNB,BTC,0.0098028,121.51,red,85925
Changelly PRO,BNB,BTC,0.0098028,121.51,red,85912
Changelly PRO,LTC,BTC,0.0009684,397.008,red,85913
HitBTC,LTC,BTC,0.0009687,396.026,red,85925
Niza.io,PAXG,BTC,0.047458,144.12660981,red,86000
HitBTC,ZEC,BTC,0.00624,6.272,red,85925
Koinpark,TRX,BTC,3.22e-06,102405.66474071,red,85957
Niza.io,LINK,BTC,0.00014486,5339.34096295,red,86098
HitBTC,AVAX,BTC,0.0001551,4277.07,red,85925
Bilaxy,ETH,BTC,0.03258,378.9056,red,86010
Tokenize,BTC,MYR,361188.23,0.1098701799999961,red,87108
Koinpark,LTC,BTC,0.000968,1320.54735181,red,85930
HitBTC,NEAR,BTC,2.1352e-05,31098.8,red,85925
HitBTC,BCH,BTC,0.006334,0.1019,red,85925
HitBTC,AAVE,BTC,0.0019832,469.829,red,85925
Changelly PRO,VET,BTC,1.491e-07,2939100.0,red,85913
HitBTC,VET,BTC,1.491e-07,2947290.0,red,85925
HitBTC,HIT,BTC,3.164e-06,2215694.1,red,85945
Changelly PRO,BCH,BTC,0.006334,0.102,red,86056
Niza.io,TRX,BTC,3.2114e-06,42585.60660029,red,86098
HitBTC,XLM,BTC,2.823e-06,42019.7,red,85925
ZBX,BTC,EUR,74568.7,19.59487366,red,86027
HitBTC,UNI,BTC,7.172e-05,5804.53,red,85925
Changelly PRO,XLM,BTC,2.819e-06,42078.1,red,85908
Niza.io,LTC,BTC,0.00097,585.58033887,red,86098
CoinJar Exchange,ETH,BTC,0.03275,3.739995173,red,85452
Changelly PRO,AAVE,BTC,0.0019833,439.823,red,86056
HitBTC,CAKE,BTC,2.709e-05,7696.188,red,85925
HitBTC,HBAR,BTC,1.684e-06,227038.0,red,85925
Globe,BTC,USDT,86116.68,0.36414597,red,86070
HitBTC,SAND,BTC,1.7468e-06,145652.0,red,85949
TokoCrypto,TON,BTC,1.704e-05,5.876173708920188,red,86035
HitBTC,AXS,BTC,1.2628e-05,34346.41,red,85949
Niza.io,UNI,BTC,7.18e-05,1142.72304591,red,86098
Niza.io,AAVE,BTC,0.001995,191.12064228,red,86098
Poloniex,DOGE,BTC,1.68e-06,38429.0,red,85924
Niza.io,DOT,BTC,2.618e-05,7118.95469822,red,86098
Niza.io,BTC,DAI,85964.6,0.00953968,red,85956
HitBTC,SNX,BTC,6.48e-06,38991.69,red,85925
INX One,ETH,BTC,0.032603,0.10826771,red,85957
Poloniex,XRP,BTC,2.385e-05,5436.0,red,85924
Niza.io,ETC,BTC,0.0001577,43.32776716,red,86098
HitBTC,KNC,BTC,3.117e-06,32643.3,red,85925
HitBTC,EGLD,BTC,8.64e-05,1724.184,red,85949
Vindax,BCH,BTC,0.006304,1.703,red,85981
HitBTC,ZRX,BTC,1.779e-06,47077.3,red,85949
Kraken,COMP,XBT,0.000333,4.42264168,red,86007
HitBTC,LRC,BTC,6.2e-07,129841.0,red,85949
Foxbit,BTC,USDT,86962.58,0.00692988,red,86915
Bithumb,ETH,BTC,0.03230411,19.167707806003964,red,86631
HitBTC,GAS,BTC,2.434e-05,995.24,red,85949
ProBit Global,TEM,BTC,8.11e-07,289568.9443,red,85977
HitBTC,XMR,BTC,0.0045,9.762,red,85949
HitBTC,THETA,BTC,4.064e-06,1241.0,red,85949
Niza.io,GRT,BTC,5.7e-07,26081.82570757,red,86098
HitBTC,COMP,BTC,0.000329,3.3977,red,85949
Niza.io,ATOM,BTC,2.84e-05,1961.19038614,red,86098
Freiexchange,KMD,BTC,4.8e-07,136423.06337882,red,86042
Niza.io,COMP,BTC,0.000333,1.67025584,red,86098
Binance,ARPA,BTC,1.7e-07,1054808.0,red,86004
Upbit,LWA,BTC,7e-08,16777.77777778,red,86164
Upbit,OBSR,BTC,1e-08,25542.14463839,red,86168
Poloniex,ETC,BTC,0.000158,561.36,red,85924
Poloniex,TRX,BTC,3.216e-06,22144.0,red,85924
FMFW.io,XRD,BTC,2.4e-08,24364.0,red,86056
Bithumb,TALK,BTC,4e-08,471935.25,red,87924
Upbit,GLMR,BTC,3.2e-07,174211.84127731,red,86168
Upbit,GO,BTC,2e-08,14063.7389759,red,86168
Upbit,DNT,BTC,1.9e-07,61475.23450999,red,86168
Poloniex,SC,BTC,1.82e-08,138757.0,red,85924
Binance,PORTAL,BTC,2.1e-07,2454.0,red,85981
Upbit,VET,BTC,1.5e-07,997.61944859,red,86168
Binance,WAXP,BTC,1.1e-07,2452.0,red,85981
Bitcoin.me,KFI,BTC,7.3601082094e-06,1916.7660532583395,red,86042
Binance,OGN,BTC,4.1e-07,106506.0,red,85977
Binance US,SOL,BTC,0.0015,9.478886666666666,red,85899
Vindax,TRX,BTC,3.22e-06,3571.0,red,85977
Vindax,DOGE,BTC,1.68e-06,6522.0,red,85977
Freiexchange,PXC,BTC,1.9e-07,1046.07611603,red,86042
Upbit,BOUNTY,BTC,2.5e-07,795.13713069,red,86164
Vindax,ARB,BTC,2.33e-06,3177.2,red,85977
Upbit,GTC,BTC,1.8e-06,9416.39210307,red,86168
HitBTC,STORJ,BTC,1.714e-06,4694.0,red,85949
Freiexchange,AUR,BTC,6.3e-07,25343.48012922,red,86042
Binance,FIDA,BTC,5.2e-07,9291.0,red,85981
Upbit,RAD,BTC,3.73e-06,2664.12572403,red,86168
Luno,XBT,AUD,134500.0,0.0156,red,86689
KuCoin,STX,BTC,3.54e-06,0.0,red,85954
Poloniex,LTC,BTC,0.000968,3.65,red,85924
Freiexchange,LCC,BTC,2e-08,5783.42700109,red,86042
Vindax,ONT,BTC,8.3e-07,2984.0,red,85981
Upbit,LINEA,BTC,1.2e-07,204574.13192014,red,86164
FMFW.io,BICO,BTC,7.2e-07,1873.73,red,85912
Bitrue,UNI,BTC,7.2e-05,16.65,red,86043
Upbit,ONDO,BTC,5.44e-06,760.68681822,red,86164
Upbit,OPEN,BTC,2.89e-06,7983.32335661,red,86164
Namebase,HNS,BTC,4e-08,725455.658611,red,86093
Upbit,ELF,BTC,1.11e-06,2984.76217566,red,86168
Upbit,UNI,BTC,7.179e-05,42.13532997,red,86168
TokoCrypto,GRT,BTC,5.7e-07,1160.0,red,85954
StakeCube Exchange,SCC,BTC,6e-08,7654.534,red,86007
Freiexchange,DGC,BTC,4e-08,5051.0,red,86042
Upbit,TRUMP,BTC,7.02e-05,50.0,red,88425
Freiexchange,FTC,BTC,2e-08,3600.08153825,red,86042
Upbit,LAYER,BTC,2.64e-06,866.31265595,red,86164
Upbit,LSK,BTC,2.08e-06,4673.39765896,red,86168
SafeTrade,DOGE,BTC,1.68e-06,881.58,red,86093
Freiexchange,DEM,BTC,3e-08,1139.02229114,red,86029
Nonkyc.io,CCX,BTC,1.1e-07,1528.3065,red,87097
SafeTrade,ARRR,BTC,4.17e-06,966.66,red,86093
Freiexchange,NVC,BTC,2.4e-07,125.06793653,red,86042
Freiexchange,UNO,BTC,4.5e-05,150.44189986,red,86042
CoinEx,ARCH,BTC,2.7359e-08,613440.72,red,85954
DigiFinex,XRUN,BTC,1.45046e-07,105534.0,red,86033
Upbit,WLFI,BTC,1.79e-06,3422.43712574,red,86164
BigONE,BTC,USDQ,87091.36,0.000228,red,87083
Freiexchange,IXC,BTC,4.8e-07,9176.15902232,red,86042
BigONE,BTC,USDR,86866.79,0.000227,red,86858
SafeTrade,GRC,BTC,5e-08,4000.0,red,86093
Upbit,ARB,BTC,2.35e-06,250.70756061,red,86168
PointPay,ADX,BTC,1.27e-06,1700.3,red,86015
Bitfinex,EOS,BTC,2.4e-06,536.06243978,red,85977
Freiexchange,FRC,BTC,8e-08,1800.0,red,86042
Freiexchange,PAK,BTC,6e-08,25596.23202101,red,86042
Bitfinex,BTC,EURR,75806.0,0.00069835,red,86965
Upbit,DEEP,BTC,4.6e-07,6605.9422537,red,86164
Freiexchange,UIS,BTC,4e-08,501.0,red,86042
Bitfinex,BTC,USDQ,87421.0,0.00084729,red,87447
Freiexchange,TRC,BTC,9e-08,12253.61023317,red,86042
Freiexchange,ZET,BTC,5e-08,201.0,red,86042
Upbit,2Z,BTC,1.4e-06,392.01706015,red,86164
Freiexchange,XVC,BTC,8.9e-07,77.0,red,86042
Freiexchange,SXC,BTC,4e-08,907.0,red,86042
zondacrypto,LINK,BTC,0.000145,0.2,red,85981
Zaif,MONA,BTC,9.9e-07,15.0,red,86225
SafeTrade,URX,BTC,7.04e-06,7.74,red,86093
SafeTrade,ZER,BTC,2.4e-07,320.43,red,86093
Freiexchange,CLAM,BTC,1.3e-06,24.20662237,red,86042
Freiexchange,HAL,BTC,3e-08,709.99984,red,86042
Freiexchange,BSTY,BTC,8.7e-07,3.06776447,red,86042
Freiexchange,GAP,BTC,6e-08,3.39999999,red,86042
Bitfinex,BTC,USDT,86027.0,739.41962108,,86165
HitBTC,XRP,BTC,2.3788e-05,1.0,,85949
WhiteBIT,ADA,BTC,4.725e-06,778879.0,,86500
Bitfinex,XMR,BTC,0.0044886,878.17096125,,86194
TokoCrypto,SUI,BTC,1.583e-05,44.40240050536955,,85954
Binance,WLD,BTC,7.01e-06,581909.2,,86137
WhiteBIT,BTC,USDR,86361.41,2.94179,,86500
AscendEX (BitMax),SOL,BTC,0.0015006,5255.98,,86439
WhiteBIT,VET,BTC,1.485e-07,3495421.0,,85829
HitBTC,RVN,BTC,9.28e-08,62.0,,85949
AscendEX (BitMax),BTC,USD,86008.0,2.1763,,86008
TokoCrypto,FET,BTC,3.15e-06,44.39365079365079,,85954
Azbit,SNX,BTC,6.5e-06,285731.0,,85974
HitBTC,XTZ,BTC,5.62e-06,22376.2,,85949
Poloniex,XAUT,BTC,0.049066,149.0478,,83028
HitBTC,CHESS,BTC,4.63e-07,0.01,,85949
WhiteBIT,BB,BTC,7.95e-07,295241.3,,85829
Crypto.com Exchange,VET,BTC,1.507e-07,16520.0,,85956
TokoCrypto,XNO,BTC,1.008e-05,116.671626984127,,86035
HitBTC,XRD,BTC,2.4e-08,24364.0,,85949
EXMO,YFI,BTC,0.04453,17.99084082,,90720
Biconomy.com,JYAI,BTC,2.761e-10,99493251.12,,86093
TokoCrypto,PYR,BTC,7.16e-06,255.94553072625695,,86035
CoinEx,SCRT,BTC,1.6384e-06,17390.79015433,,86036
StakeCube Exchange,PIRATE,BTC,2.5e-07,69645.426,,86007
zondacrypto,DOGE,BTC,1.69e-06,5552.85583892,,85977
HitBTC,BICO,BTC,7.2e-07,1873.73,,85949
Poloniex,ZEC,BTC,0.00631,0.55,,85928
KuCoin,KNC,BTC,3.086e-06,0.0,,85954
Nonkyc.io,COSA,BTC,1.802e-05,29.0232,,86090
HitBTC,MBOX,BTC,4.2e-07,4188.31,,86728
Vindax,VD,BTC,2.5e-07,29953.0,,85981
HitBTC,PERL,BTC,2.3e-09,411.1,,85925
HitBTC,BTC,BRL20,466447.0,5.165553,,86033
Bit2c,BTC,NIS,284700.0,2.67517844,,85981
ChangeNOW,BTC,USDT,86947.56975293889,207.1596968550661,,86901
ChangeNOW,USDT,BTC,1.1522307588894257e-05,13861206.07055718,,85479
THORChain,BTC,RUNE,137880.21038406377,125.254130257377,,85949
Catex,BTC,USDT,86017.17,114.79011480499996,,85971
ChangeNOW,SOL,BTC,0.0015064080992137,15684.817564565185,,85479
Max Maicoin,BTC,USDT,85953.62,15.9024,,85908
Catex,LTC,BTC,0.000969,15178.89866873065,,85971
Catex,ETH,BTC,0.03255,421.6800331797235,,85963
Catex,SOL,BTC,0.0015031,6839.829538952831,,85979
Maya Protocol,BTC,CACAO,564513.8483032816,8.049047015143092,,85981
Catex,BCH,BTC,0.00631,1013.0518637083992,,85912
Catex,ETC,BTC,0.0001582,39699.1914664981,,85985
Upbit Indonesia ,ARPA,BTC,1.7e-07,35767258.42934693,,86168
Catex,XRP,BTC,2.388e-05,181387.7047738693,,85981
Figure Markets,BTC,USD,85954.5,0.0,,85955
Catex,LINK,BTC,0.00014498,22409.10587667265,,85981
ChangeNOW,WBTC,BTC,0.9993141106434412,3.105605424154372,,85479
Upbit Indonesia ,PUFFER,BTC,7.2e-07,2796190.86712768,,86288
QMall,SOL,BTC,0.0015011,1310.69270631,,86056
Upbit Indonesia ,CTSI,BTC,5.1e-07,3550289.35175476,,85771
ChangeNOW,HBAR,BTC,1.7018713588782296e-06,994360.8770906256,,85401
QMall,BTC,TUSD,86311.15,1.4428971,,86254
ChangeNOW,XLM,BTC,2.8588979220154555e-06,490182.2838737152,,85401
Max Maicoin,ETH,BTC,0.032545,32.1489,,85994
ChangeNOW,SUI,BTC,1.594637650763094e-05,53027.7596738388,,85475
ChangeNOW,XDC,BTC,6.123395450050435e-07,1642674.159172114,,85401
ChangeNOW,KAS,BTC,4.775304732714175e-07,1799982.1370942642,,85475
Magic Eden (Runes),DOG•GO•TO•THE•MOON,BTC,1.45e-08,0.0,,86029
ChangeNOW,ATOM,BTC,2.866097713069065e-05,25574.549014696524,,85476
Upbit Indonesia ,NMR,BTC,0.00012811,5776.01772794,,85771
ChangeNOW,DASH,BTC,0.0006548998586051,840.7007038058035,,85476
Upbit Indonesia ,VAL,BTC,7.01e-06,100616.14103519,,85771
ChangeNOW,XTZ,BTC,5.65661710072254e-06,119603.33846859282,,85475
ChangeNOW,BEAMX,BTC,3.7868334584435686e-08,17516778.565417334,,85475
Upbit Indonesia ,USDT,BTC,1.156e-05,44630.29225753,,86288
ChangeNOW,LINK,BTC,0.0001449726758604,3350.475847928789,,85476
ChangeNOW,VELO,BTC,6.153650471118051e-08,6138645.881972944,,85475
Coinbase International Exchange,BTC,USDC,86091.02,0.31046,,86065
ChangeNOW,ALGO,BTC,1.6298834589259694e-06,178380.19443428787,,85401
DotSwap,DOG•GO•TO•THE•MOON,BTC,1.45592212e-08,20123203.141069032,,86029
ChangeNOW,TFUEL,BTC,2.3444615579405065e-07,1171377.5218346934,,85401
ChangeNOW,SEI,BTC,1.5358978204285137e-06,146492.27602569966,,85476
ChangeNOW,TEL,BTC,6.245673548202761e-08,3670065.6009442094,,85475
DotSwap,MAGIC•INTERNET•MONEY,BTC,5.6232365e-09,39463256.52937351,,86029
ChangeNOW,EIGEN,BTC,6.338919011835259e-06,28775.55026368203,,85505
ChangeNOW,OSMO,BTC,9.415500583513544e-07,161903.56679555622,,85475
Figure Markets,BTC,USDC,86905.7,0.0,,86871
ChangeNOW,FLR,BTC,1.5123283243153178e-07,964828.1402243264,,85401
Upbit Indonesia ,BFC,BTC,2.5e-07,547256.32664422,,85771
ChangeNOW,NOT,BTC,6.466626171414358e-09,17714402.09150073,,85475
ChangeNOW,BTCB,BTC,1.0038087933756994,0.131273728632258,,85401
ChangeNOW,DOT,BTC,2.638750230533016e-05,4338.022491568359,,85475
radFi,BOTT,BTC,7.162704502238102e-08,1755008.632405975,,86029
ChangeNOW,SHIB,BTC,9.251342933564707e-11,1314834338.5502796,,85476
Upbit Indonesia ,SOL,BTC,0.00149946,79.53338536,,86168
ChangeNOW,ARB,BTC,2.350434337867537e-06,44947.92669897799,,85475
ChangeNOW,NOW,BTC,5.998931515790308e-06,18246.80540977364,,85476
ChangeNOW,EGLD,BTC,8.685667335478035e-05,1174.5660219790718,,85401
THORWallet DEX,BTC,RUNE,137965.3060542866,0.094073960516939,,86002
ChangeNOW,ONDO,BTC,5.536818187786676e-06,15337.626961570284,,85401
ChangeNOW,DOGS,BTC,5.120487774170773e-10,145032054.97746044,,85475
QMall,BTC,EUR,74545.51,0.0712066,,85951
ChangeNOW,XCN,BTC,6.31102976137882e-08,1206261.554549917,,85475
ChangeNOW,DGB,BTC,7.588092368291515e-08,825470.5673305535,,85476
ChangeNOW,NANO,BTC,1.0131044194911889e-05,6026.7257275485335,,85476
Magic Eden (Runes),MAGIC•INTERNET•MONEY,BTC,5.8e-09,0.0,,86101
ChangeNOW,INJ,BTC,6.305418069371152e-05,808.7867957162579,,85401
Upbit Indonesia ,SNX,BTC,6.58e-06,8611.89668271,,86288
Upbit Indonesia ,GLMR,BTC,3.2e-07,174211.84127731,,86288
ChangeNOW,ZRO,BTC,1.4502617798971865e-05,3487.8590665394186,,85475
Upbit Indonesia ,FIL,BTC,1.863e-05,2557.94600184,,86168
ChangeNOW,LUNC,BTC,3.0854406592359546e-10,125643955.69436824,,85475
ChangeNOW,POL,BTC,1.5400358597027443e-06,24949.79277050728,,85475
ChangeNOW,VOLT,BTC,8.391596249207621e-13,46042730847.36752,,85475
ChangeNOW,TIA,BTC,7.062793644372009e-06,4171.117340173143,,85475
Catex,COSA,BTC,1.674e-05,2100.516129032258,,85986
Catex,PIRATE,BTC,2.48e-07,134156.85483870967,,85971
Upbit Indonesia ,DOGE,BTC,1.69e-06,19536.6164904,,85771
Luno,XBT,USD,86675.33,0.0291,,86675
Upbit Indonesia ,XLM,BTC,2.82e-06,9913.02960025,,85771
ChangeNOW,TRAC,BTC,6.470789696596494e-06,4785.256484849822,,85401
ChangeNOW,PENGU,BTC,1.1848940388797697e-07,197220.71116256103,,85479
radFi,RAD,BTC,7.226117082994198e-09,3623897.987044532,,86029
ChangeNOW,MANTA,BTC,1.3628789419644104e-06,17066.94132019692,,85476
ChangeNOW,HEX,BTC,1.4932416505726922e-08,1987103.4038896577,,85476
Magic Eden (Runes),GIZMO•IMAGINARY•KITTEN,BTC,1.4e-08,0.0,,86101
DotSwap,BILLION•DOLLAR•CAT,BTC,4.21606489e-08,514735.0,,86029
ChangeNOW,GRT,BTC,5.784835762586292e-07,32319.8266507436,,85475
Upbit Indonesia ,GTC,BTC,1.8e-06,9416.39210307,,86288
ChangeNOW,AERO,BTC,7.551520226448854e-06,1978.699630250357,,85505
DotSwap,PUPS•WORLD•PEACE,BTC,4.85277584e-08,331730.8948929953,,86029
ChangeNOW,JASMY,BTC,8.252294634939261e-08,158286.48721489462,,85475
ChangeNOW,FLUX,BTC,1.4018503272310403e-06,8505.948028316023,,85475
ChangeNOW,MANA,BTC,1.8939521433461687e-06,5698.844565211295,,85475
Upbit Indonesia ,BAT,BTC,2.38e-06,4714.5612369,,85771
ChangeNOW,ACH,BTC,1.074234127221859e-07,97442.429935136,,85479
ChangeNOW,CELO,BTC,1.845694479711177e-06,5549.145137111263,,85475
THORWallet DEX,BTC,CACAO,563764.9971185087,0.0104821317352252,,85981
Upbit Indonesia ,LSK,BTC,2.08e-06,4673.39765896,,85771
ChangeNOW,ZIL,BTC,6.877076062254938e-08,134117.76228309565,,85476
ChangeNOW,XAI,BTC,2.3724509390363243e-07,31595.35318187788,,85475
ChangeNOW,GRASS,BTC,4.152082107305862e-06,1294.385378368116,,85505
ChangeNOW,S,BTC,1.2057840354947832e-06,5865.642804005177,,85527
ChangeNOW,LOCK,BTC,1.5012249636726286e-06,5281.7183059774725,,85527
Upbit Indonesia ,BCH,BTC,0.00632189,1.14299864,,85771
Upbit Indonesia ,TRUMP,BTC,7.02e-05,100.0,,87810
ChangeNOW,TOSHI,BTC,4.536186012454853e-09,1581231.9945678555,,85475
ChangeNOW,LPT,BTC,4.600957406545372e-05,139.70998353968133,,85475
Upbit Indonesia ,OGN,BTC,4.1e-07,16086.95191535,,85771
Upbit Indonesia ,ALGO,BTC,1.62e-06,3977.36462793,,86288
ChangeNOW,BAT,BTC,2.3719602346500786e-06,3108.325902769709,,85401
ChangeNOW,CAKE,BTC,2.7271666824392948e-05,219.16663553658373,,85476
ChangeNOW,BERA,BTC,1.165203653931825e-05,421.852117688336,,85475
Magic Eden (Runes),GOB•IS•GOB•IS•GOB,BTC,2.5e-09,0.0,,86029
ChangeNOW,PNDC,BTC,5.580040770514723e-13,10192506297.15075,,85401
Upbit Indonesia ,ONDO,BTC,5.44e-06,760.68681822,,86288
ChangeNOW,KAVA,BTC,1.3277510310343683e-06,2957.1758178003392,,85401
Magic Eden (Runes),COOK•THE•MEMPOOL,BTC,3.43e-09,0.0,,86029
ChangeNOW,XVS,BTC,4.793048421736005e-05,81.69520979183221,,85475
UniSat,VMPX,BTC,1e-07,37200.0,,86093
ChangeNOW,PYTH,BTC,8.396615578354047e-07,3782.2290703688896,,85475
Upbit Indonesia ,AAVE,BTC,0.00198,1.75465481,,85771
Upbit Indonesia ,POKT,BTC,1.6e-07,20742.48662389,,86288
Upbit Indonesia ,ELF,BTC,1.11e-06,2984.76217566,,85771
ChangeNOW,AMP,BTC,2.590917892436501e-08,119419.01177623186,,85401
Upbit Indonesia ,UNI,BTC,7.179e-05,42.13532997,,85771
ChangeNOW,HOT,BTC,6.410564737583418e-09,439470.5179240434,,85475
StellarTerm,BTC-GBVOL67TMUQBGL4TZYNMY3ZQ5WGQYFPFD5VJRWXR72VA33VFNL225PL5,XLM,341900.6119043,0.0026273,,82876
ChangeNOW,ELON,BTC,6.342046903829474e-13,3647279903.954079,,85476
Upbit Indonesia ,LAYER,BTC,2.64e-06,866.31265595,,86288
ChangeNOW,SLP,BTC,1.0237579153222536e-08,200133.62079833893,,85475
ChangeNOW,SXP,BTC,1.0341975055420572e-06,2148.434098732421,,85475
Upbit Indonesia ,BTC,IDR,1440480000.0,0.00215646,,86292
ChangeNOW,ILV,BTC,8.799343785633402e-05,24.36113059396009,,85476
ChangeNOW,1INCH,BTC,2.212647531542174e-06,933.2150183359277,,85475
ChangeNOW,MOG,BTC,2.8210333093716785e-12,416853595.67702585,,85476
ChangeNOW,AITECH,BTC,1.5864979751772206e-07,8960.212456827627,,85475
Magic Eden (Runes),CYPHER•GENESIS,BTC,1.699e-09,0.0,,86101
Upbit Indonesia ,LWA,BTC,7e-08,16777.77777778,,86288
Upbit Indonesia ,LINK,BTC,0.00014528,8.07995321,,85771
ChangeNOW,COTI,BTC,3.192168678523515e-07,3209.459200494393,,86726
ChangeNOW,ROOT,BTC,4.8642182799158254e-09,224333.5777608822,,85401
ChangeNOW,AI,BTC,5.953631068629382e-07,1716.3999827554176,,85505
ChangeNOW,AKT,BTC,5.6986218634296805e-06,138.25419164046062,,85476
ChangeNOW,QTUM,BTC,1.7622252116012236e-05,41.52181301192507,,85476
ChangeNOW,OM,BTC,8.468155660878795e-07,851.6776190539999,,86726
ChangeNOW,VIRTUAL,BTC,1.0223055000288126e-05,58.81359705761654,,85505
ChangeNOW,KISHU,BTC,4.811007064868789e-16,1392406748051.916,,85475
Upbit Indonesia ,ARB,BTC,2.35e-06,250.70756061,,85771
ChangeNOW,ZYPTO,BTC,4.028704861221172e-08,18286.808651864518,,85401
ChangeNOW,STORJ,BTC,1.7205603044957285e-06,313.17322661234795,,85475
ChangeNOW,BABYDOGE,BTC,8.066148714190219e-15,56557543865.79047,,85475
ChangeNOW,CORE,BTC,1.605021754312054e-06,236.9595462668344,,85527
ChangeNOW,SNX,BTC,6.576138123527e-06,50.671683287055,,85475
DotSwap,LOBO•THE•WOLF•PUP,BTC,1.6316698e-09,6466.03668239,,86029
ChangeNOW,ZORA,BTC,6.043648688738549e-07,12.293205504508974,,85505
ChangeNOW,ONE,BTC,4.7837678647999195e-08,104.11256629526268,,85401
Mudrex,BTC,USDT,86138.9,3.482747051564392e-07,,86093
WhiteBIT,BTC,USDT,86005.86,2090.457084,green,86530
WhiteBIT,WBT,BTC,0.0006656,320650.9,green,86500
HashKey Exchange,BTC,HKD,670191.0,44.07556,green,86115
BigONE,ETH,BTC,0.032612,33428.93358,green,86031
KuCoin,XMR,BTC,0.004505,0.0,green,86216
WhiteBIT,HBAR,BTC,1.6766e-06,38237121.0,green,86500
SAFEbit,BTC,TRY,3655270.1,40.32217021,green,86128
WhiteBIT,UNI,BTC,7.156e-05,406161.14,green,86500
MEXC,BTC,USDE,85976.4,23.98192,green,85848
WhiteBIT,ZEC,BTC,0.0062331,2012.08,green,86500
WhiteBIT,BTC,TUSD,86215.06,4.555988,green,85675
WhiteBIT,SUI,BTC,1.58e-05,426013.3,green,86500
Trubit,BTC,BRL,468872.0,12.04727,green,86782
WhiteBIT,FET,BTC,3.149e-06,706337.0,green,86500
Upbit,RESOLV,BTC,1.63e-06,4111816.64123318,green,86168
CoinEx,MOVR,BTC,3.529e-05,861.6368646,green,86036
